id,content_id,topic_id,confidence
30490,346,CBT,0.11
30491,1074,ITUS,0.68
30492,170,HIVE,0.17
30493,631,AVGO,0.84
30494,1379,BANFP,0.66
30495,1691,CAE,0.53
30496,1995,EQC,0.49
30497,933,APA,0.41
30498,1533,JCI,0.94
30499,1717,BIOC,0.57
30500,1085,WAC,0.22
30501,1504,IRWD,0.22
30502,1830,JMF,0.85
30503,1229,GMED,0.11
30504,599,MLP,0.43
30505,1543,CTU,0.24
30506,1894,BAS,0.63
30507,1257,ABY,0.94
30508,656,DSLV,0.51
30509,74,MX,0.34
30510,665,PRTO,0.26
30511,969,FRME,0.51
30512,1672,WLB,0.27
30513,1289,FEX,0.39
30514,766,TWNKW,0.16
30515,1732,ASGN,0.89
30516,1083,CLW,0.36
30517,1431,EV,0.95
30518,858,XRM,0.9
30519,336,AOI,0.65
30520,703,FPAY,0.19
30521,923,SNLN,0.48
30522,1234,MYOK,0.95
30523,1705,CL,0.43
30524,201,AGN^A,0.04
30525,1818,TBBK,0.57
30526,1631,AXSM,0.39
30527,478,MLP,0.76
30528,1519,ECL,0.6
30529,1327,RRR,0.23
30530,372,GNMK,0.5
30531,1950,AAV,0.29
30532,117,LAZ,0.1
30533,195,RILYL,0.13
30534,1721,FWP,0.08
30535,108,GATX,0.2
30536,969,VECO,0.45
30537,676,RCII,0.75
30538,1908,CYCCP,0.93
30539,588,CAC,0.03
30540,475,DFS,0.64
30541,795,KTF,0.03
30542,1104,EMCG,0.57
30543,443,PPG,0.05
30544,123,MBOT,0.51
30545,1817,BAC^D,0.24
30546,1547,THW,0.0
30547,172,SHLX,0.17
30548,247,HNNA,0.96
30549,1027,IAC,0.12
30550,628,URBN,0.75
30551,1461,DORM,0.12
30552,1313,SQZZ,0.66
30553,1732,VONV,0.51
30554,1862,SRCLP,0.46
30555,902,PSC,0.22
30556,430,WLDN,0.85
30557,1725,VFC,0.15
30558,1797,RARX,0.72
30559,1412,PGTI,0.34
30560,298,NLST,0.26
30561,1883,FPAY,0.63
30562,1642,MOMO,0.69
30563,1836,EV,0.6
30564,1425,AMAG,0.4
30565,1755,CYCCP,0.09
30566,1191,PHD,0.96
30567,1130,KT,0.69
30568,1325,INFO,0.13
30569,869,BFO,0.8
30570,624,BIP,0.81
30571,1675,UTL,0.09
30572,1043,EWBC,0.99
30573,726,NRCIA,0.71
30574,1135,WAC,0.24
30575,987,BIP,0.13
30576,776,PLYAW,0.29
30577,1009,CYCC,0.98
30578,776,REN           ,0.98
30579,224,PBFX,0.86
30580,640,CAC,0.71
30581,1540,DRYS,0.29
30582,1166,NDLS,0.79
30583,1204,HIIQ,0.93
30584,40,EXPD,0.4
30585,561,GLYC,0.89
30586,1750,PTSI,0.38
30587,914,GWB,0.2
30588,1322,AAT,0.95
30589,625,APOPW,0.99
30590,521,MPVD,0.53
30591,1588,COE,0.56
30592,158,TBBK,0.33
30593,209,ICHR,0.89
30594,1969,DXJS,0.2
30595,541,OEC,0.74
30596,1483,CIR,0.24
30597,1315,SCHW^B,0.37
30598,1917,USB^M,0.76
30599,318,NQ,0.3
30600,957,TSC,0.95
30601,523,EWBC,0.19
30602,1392,CRNT,0.29
30603,809,EFSC,0.15
30604,355,CSQ,0.63
30605,1057,NM^H,0.68
30606,1100,VNO^G,0.18
30607,730,SNDX,0.35
30608,1054,RCL,0.76
30609,1968,IAC,0.71
30610,7,CYTX,0.82
30611,1284,SCLN,0.75
30612,280,NYT,0.02
30613,1800,EMIF,0.53
30614,1770,PBB,0.26
30615,496,BOOT,0.38
30616,513,FBR,0.51
30617,821,INN,0.11
30618,1217,VEDL,0.11
30619,1581,AMMA,0.88
30620,1498,EVOL,0.43
30621,1802,GWB,0.09
30622,2000,IPHI,0.72
30623,1660,TLP,0.02
30624,1465,PLYAW,0.41
30625,540,NTC,0.49
30626,1988,GENE,0.23
30627,755,UTL,0.93
30628,1975,FEMS,0.89
30629,138,NEE^J,0.37
30630,1955,NHI,0.06
30631,300,GHY,0.18
30632,859,LDRI,1.0
30633,163,PMD,0.39
30634,1665,GCVRZ,0.51
30635,869,HNNA,0.23
30636,197,PTSI,0.63
30637,36,UNM,0.12
30638,610,AMAG,0.64
30639,383,ICHR,0.21
30640,1094,CLAC,0.58
30641,1954,BABA,0.06
30642,1568,HIVE,0.82
30643,104,FII,0.34
30644,418,GNMK,0.56
30645,185,AQXP,0.24
30646,1711,MMLP,0.06
30647,1011,OACQ,0.08
30648,1478,CHRW,0.23
30649,773,SRF,0.21
30650,1706,ABR^A,0.42
30651,894,BAC^D,0.84
30652,1110,SHI,0.05
30653,365,TNP^E,0.69
30654,927,AIRG,0.14
30655,62,URBN,0.46
30656,1723,PXI,0.37
30657,1722,JHX,0.62
30658,738,NEE^J,0.64
30659,1307,FNJN,0.01
30660,996,CHK^D,0.03
30661,1266,EDGE,0.04
30662,1381,GHY,0.72
30663,1440,GIS,0.23
30664,1059,JPM^F,0.64
30665,711,SCHW^B,0.54
30666,1083,ABEO,0.87
30667,480,SRCLP,0.7
30668,180,ESPR,0.4
30669,895,URBN,0.8
30670,1393,PBB,0.01
30671,1815,VFC,0.81
30672,1728,LTXB,0.33
30673,1367,DQ,0.97
30674,965,PPH,0.25
30675,1008,IAC,0.84
30676,1373,GAB,0.7
30677,137,TWNKW,0.93
30678,454,CPAAW,0.79
30679,42,EPR,0.39
30680,723,WTFCM,0.17
30681,1292,CHK^D,0.66
30682,1565,DORM,0.12
30683,1328,CYTX,0.95
30684,691,TLP,0.54
30685,943,EXAS,0.83
30686,697,CYTX,0.69
30687,1169,ALL^D,0.27
30688,81,YRCW,0.21
30689,969,URBN,0.26
30690,152,BWLD,0.83
30691,1044,WRB^B,0.41
30692,1016,TI.A,0.76
30693,812,GCO,0.91
30694,1973,SHAK,0.43
30695,202,INN,0.19
30696,732,TWX,0.31
30697,147,UTL,0.51
30698,1084,RGSE,0.7
30699,564,BAC^D,0.27
30700,167,PPL,0.7
30701,1891,ZSAN,0.4
30702,475,EPR,0.65
30703,1232,NURO,0.79
30704,1753,RYI,0.19
30705,1874,FTHI,0.27
30706,1748,AQXP,0.69
30707,345,HIVE,0.58
30708,128,VECO,0.95
30709,1179,STMP,0.72
30710,1584,ICHR,0.21
30711,872,RVEN,0.49
30712,1531,RARX,0.57
30713,1057,EPR^C,0.16
30714,966,BKEP,0.64
30715,676,DXJS,0.38
30716,821,PHI,0.2
30717,1397,WSBC,0.06
30718,1655,ECA,0.04
30719,561,SCLN,0.65
30720,1131,AKO.B,0.47
30721,659,CAI,0.42
30722,837,CMRE,0.01
30723,1556,ANGO,0.92
30724,1289,TBBK,0.82
30725,1531,HNNA,0.98
30726,756,CNXC,0.88
30727,564,FTD,0.16
30728,668,BIOC,0.72
30729,432,CLAC,0.79
30730,1170,BV,0.12
30731,650,ENDP,0.58
30732,1202,PBIB,0.25
30733,864,CUK,0.18
30734,1748,COST,0.01
30735,1898,HPP,0.19
30736,505,PGTI,1.0
30737,703,JPM^F,0.12
30738,627,ATTO,1.0
30739,422,ESG,0.96
30740,1231,OSBCP,0.48
30741,1798,HEAR,0.12
30742,1033,AOI,0.98
30743,551,SCHW^B,0.52
30744,1211,ENIC,0.11
30745,1763,WSBC,0.01
30746,1996,PTSI,0.59
30747,1518,UONE,0.39
30748,511,PLYAW,0.19
30749,404,CLAC,0.8
30750,381,SCLN,0.92
30751,1361,PERI,0.48
30752,1629,CLW,0.9
30753,859,TOUR,0.49
30754,323,LBTYK,0.97
30755,810,CUK,0.32
30756,71,ORLY,0.91
30757,32,LGND,0.78
30758,1276,AIRG,0.83
30759,1099,ABY,0.16
30760,1906,IFGL,0.66
30761,1294,MLP,0.73
30762,1336,BXMX,0.63
30763,1905,EVOK,0.26
30764,967,ANIP,0.06
30765,756,KBWY,0.6
30766,1098,MX,0.52
30767,292,FBSS,0.01
30768,1315,BAC^D,0.53
30769,36,CAC,0.52
30770,1226,MOMO,0.41
30771,1681,VFC,0.69
30772,375,UNAM,0.26
30773,438,TLP,0.73
30774,1272,REN           ,0.09
30775,382,EDGE,0.05
30776,220,IOSP,0.28
30777,1018,THW,0.92
30778,768,CYTX,0.91
30779,34,GG,0.25
30780,1106,POWL,0.24
30781,1763,VSTO,0.34
30782,651,APOPW,0.86
30783,220,PBB,0.7
30784,418,BR,0.94
30785,1629,BSAC,0.59
30786,1700,HTF,0.17
30787,1690,PETS,0.08
30788,1736,APA,0.23
30789,1171,AJRD,0.6
30790,1824,PPL,0.9
30791,1916,CBM,0.84
30792,985,NOV,0.6
30793,1427,GOF,0.75
30794,1682,KED,0.39
30795,412,INGR,0.36
30796,1924,CCP,0.71
30797,808,WLB,0.42
30798,72,PAVMW,0.54
30799,1281,GHY,0.59
30800,345,XENE,0.65
30801,1416,MEDP,0.05
30802,1418,ETW,0.36
30803,995,RBA,0.02
30804,417,ADC,0.61
30805,609,NVG,0.63
30806,933,NOVN,0.64
30807,234,CLW,0.93
30808,542,KED,0.99
30809,950,JTA,0.12
30810,414,ICB,0.58
30811,1961,NRCIA,0.76
30812,264,GM,0.72
30813,849,AFW.CL,0.34
30814,1317,LADR,0.98
30815,1180,JCI,0.66
30816,220,THG,0.92
30817,523,VMW,0.85
30818,1619,RYI,0.82
30819,1806,GLNG,0.9
30820,291,FEX,0.13
30821,386,ESG,0.22
30822,434,URBN,0.4
30823,305,NQ,0.64
30824,1438,RRR,0.19
30825,1827,RMAX,0.62
30826,1592,CAI,0.8
30827,1104,WABC,0.71
30828,1884,TI.A,0.92
30829,1952,NYT,0.81
30830,277,SIG,0.49
30831,1810,NHI,0.67
30832,490,SPWH,0.09
30833,1055,GES,0.89
30834,1523,GES,0.89
30835,1564,AFW.CL,0.2
30836,789,PAVMW,0.01
30837,359,EGF,0.26
30838,1333,MEDP,0.88
30839,1847,OEC,0.9
30840,541,EPR^C,0.34
30841,326,MCS,0.92
30842,1267,IMRN,0.34
30843,1679,COE,0.93
30844,321,DTK,0.42
30845,876,THG,0.4
30846,1815,INN,0.52
30847,297,HIVE,0.57
30848,1803,WABC,0.46
30849,1373,TWI,0.64
30850,1537,AMH^F,0.2
30851,1849,CDR,0.53
30852,1871,AEM,0.3
30853,928,INSG,0.99
30854,594,TWNKW,0.12
30855,1234,INSW,0.32
30856,790,JHX,0.07
30857,868,CLIR,0.86
30858,569,SILC,0.27
30859,1114,VTVT,0.78
30860,1229,RFIL,0.33
30861,1306,JCI,0.44
30862,1075,PTSI,0.76
30863,928,FCPT,0.2
30864,678,GCVRZ,0.37
30865,1451,KSS,0.43
30866,1306,OASM,0.02
30867,1328,MACQ,0.55
30868,561,MYC,0.68
30869,1159,AMMA,0.64
30870,220,CBL^D,0.28
30871,875,ONVO,0.39
30872,202,CLIR,0.57
30873,652,IAC,0.94
30874,1664,LGND,0.7
30875,1448,PBB,0.01
30876,768,XOXO,0.19
30877,1304,AVGO,0.82
30878,956,SRF,0.38
30879,128,ITUS,0.97
30880,1119,GMS,0.55
30881,1924,I,0.9
30882,518,NEE,0.45
30883,1057,WTFCM,0.11
30884,1877,RADA,0.66
30885,957,CGO,0.02
30886,557,SRF,0.23
30887,1723,DHT,0.04
30888,1235,LMAT,0.86
30889,686,ETW,0.02
30890,1896,ITCI,0.44
30891,180,NM^H,0.21
30892,665,MKTX,0.57
30893,408,RST,0.1
30894,938,PRLB,0.97
30895,1167,SHAK,0.66
30896,267,WABC,0.94
30897,1659,TTEC,0.79
30898,953,HCN,0.23
30899,1122,WAC,0.1
30900,1722,DTK,0.07
30901,131,VIGI,0.16
30902,28,BAM,0.7
30903,596,OACQ,0.94
30904,100,HCSG,1.0
30905,394,REXX,0.77
30906,1462,MLP,0.22
30907,1234,PBFX,0.9
30908,1767,CYCC,0.15
30909,1311,CYD,0.62
30910,1081,BMRC,0.66
30911,1711,IPHI,0.93
30912,1740,CLRB,0.64
30913,558,PSC,0.93
30914,390,DE,0.47
30915,852,MSLI,0.46
30916,78,WABC,0.67
30917,1786,ITCI,0.0
30918,1740,SIX,0.84
30919,278,DGII,0.36
30920,1126,LMNR,0.79
30921,296,ASML,0.07
30922,1106,LMNR,0.52
30923,637,URBN,0.18
30924,993,EXAS,0.68
30925,1017,MPLX,0.66
30926,1449,AFW.CL,0.98
30927,1232,NEE,0.45
30928,666,WIA,0.6
30929,147,MPLX,0.93
30930,1371,CYD,0.0
30931,934,HAE,0.35
30932,1151,CBM,0.26
30933,715,MPVD,0.1
30934,244,NLST,0.29
30935,507,CL,0.51
30936,1712,RMAX,0.76
30937,242,EQC,0.64
30938,557,LJPC,0.68
30939,173,URBN,0.52
30940,277,EXPD,0.67
30941,1106,UCTT,0.37
30942,729,TSNU,0.61
30943,1380,XENE,0.12
30944,783,CYCCP,0.16
30945,1647,JLL,0.07
30946,365,ESPR,0.56
30947,54,BCE,0.04
30948,1832,MACQ,0.68
30949,1805,EFSC,0.88
30950,1308,FTHI,0.96
30951,25,AIRG,0.62
30952,1897,PPG,0.31
30953,393,VALE.P,0.68
30954,1594,FLOW,0.53
30955,1177,ORLY,0.37
30956,1796,GMED,0.25
30957,1546,GNMK,0.16
30958,803,BRK.B,0.59
30959,14,BCE,0.49
30960,939,CNXC,0.14
30961,170,LGND,0.09
30962,1290,INTC,0.94
30963,124,TWNKW,0.57
30964,495,PMD,0.8
30965,1381,FCPT,0.75
30966,235,JTA,0.26
30967,1998,BAC^D,0.0
30968,284,CBT,0.68
30969,569,WRB^B,0.91
30970,893,TSNU,0.36
30971,1576,CPAH,0.83
30972,1435,CLRB,0.43
30973,1141,ATTO,0.51
30974,1589,DSLV,0.69
30975,1821,ABEO,0.32
30976,1428,TISI,0.42
30977,1975,NYLD.A,0.9
30978,242,HPP,0.21
30979,371,UTF,0.78
30980,302,CNMD,0.67
30981,1602,INTG,0.39
30982,777,PRLB,0.77
30983,776,IRWD,0.92
30984,1561,INTG,0.31
30985,23,ENIC,0.07
30986,1775,VALE.P,0.43
30987,1204,KT,0.19
30988,703,UNAM,0.72
30989,1561,FNY,0.08
30990,721,HIMX,0.11
30991,1753,ETW,0.08
30992,1754,C^P,0.96
30993,462,SRG,0.42
30994,619,CR,0.29
30995,1090,ENIC,0.2
30996,339,ZN,0.18
30997,89,WRB^B,0.85
30998,1096,HIIQ,0.78
30999,1634,EQGP,0.66
31000,244,COE,0.84
31001,1153,CMRE,0.48
31002,1833,PBFX,0.3
31003,1695,INFO,0.6
31004,1510,FNCX,0.12
31005,1737,DTK,0.63
31006,1130,HCN,0.83
31007,1346,FPT,0.43
31008,619,HCN,0.64
31009,1994,SRF,0.77
31010,1288,NHI,0.59
31011,1270,EPR,0.85
31012,1754,JPM^F,0.86
31013,1065,TWNKW,0.33
31014,323,DDR,0.21
31015,177,ORG,0.0
31016,1117,KED,0.47
31017,300,KBWY,0.41
31018,181,IMKTA,0.46
31019,72,CIR,0.1
31020,1338,NOVN,0.92
31021,1788,HGT,0.97
31022,677,AAT,0.06
31023,80,GLOB,0.1
31024,1543,TCFC,0.25
31025,888,GLOB,0.5
31026,250,KBWY,0.53
31027,143,SILC,0.64
31028,863,OSBCP,0.39
31029,1012,LMAT,0.6
31030,273,IFGL,0.8
31031,373,COWN,0.1
31032,1724,TWNKW,0.58
31033,1234,AIRG,0.42
31034,660,PCN,0.73
31035,529,NGHCZ,0.29
31036,1599,SNDX,0.91
31037,1818,SPWH,0.31
31038,1405,IAC,0.05
31039,1247,VMW,0.64
31040,799,GWB,0.17
31041,846,FSC,0.31
31042,1083,PPL,0.93
31043,1005,ATTO,0.01
31044,577,ERII,0.17
31045,1462,PXI,0.69
31046,1124,MACQW,0.24
31047,1926,ELVT,0.3
31048,1724,ESG,0.47
31049,314,NLST,0.57
31050,64,VSTO,0.05
31051,579,GPT^A,0.94
31052,858,DTY,0.7
31053,1869,EXAS,0.24
31054,1190,BIP,0.76
31055,539,CRNT,0.8
31056,212,CUK,0.58
31057,594,RBA,0.01
31058,1194,ALL^D,0.91
31059,1533,LADR,0.82
31060,788,NICE,0.59
31061,1236,ZSAN,0.82
31062,490,TWNKW,0.59
31063,591,NVDQ,0.65
31064,1421,CYCCP,0.18
31065,1616,RRR,0.92
31066,914,PLYAW,0.37
31067,647,PPH,0.66
31068,239,MKTX,0.42
31069,745,GFA,0.84
31070,534,KTF,0.77
31071,130,EQGP,0.29
31072,195,FSC,0.09
31073,857,IMRN,0.35
31074,1143,UBOH,0.31
31075,633,BRK.B,0.7
31076,168,UCTT,0.22
31077,1704,IDSY,0.15
31078,794,BGT,0.48
31079,199,GWB,0.46
31080,589,HLNE,0.29
31081,839,PBB,0.05
31082,891,BAC^D,0.7
31083,24,BAC^D,0.3
31084,1099,CYD,0.22
31085,1022,RGSE,0.7
31086,1529,LGND,0.97
31087,1925,BFO,0.24
31088,718,TBBK,0.02
31089,1446,RILYL,0.09
31090,519,FIV,0.18
31091,1531,PGTI,0.02
31092,1175,AAV,0.64
31093,1035,NOVN,0.98
31094,880,CNMD,0.25
31095,923,DDR,0.01
31096,1042,NDLS,0.03
31097,1833,CEM,0.83
31098,437,FPAY,0.38
31099,573,IAC,0.64
31100,1490,TNDM,0.34
31101,268,BNJ,0.79
31102,409,FII,0.62
31103,1685,KEM,0.94
31104,1216,FTHI,0.84
31105,565,CL,0.39
31106,1736,VECO,0.23
31107,942,CAI,0.03
31108,140,ATTO,0.28
31109,740,INN,0.89
31110,1768,ONVO,0.63
31111,1393,CTU,0.36
31112,285,HCN,0.87
31113,1316,JSM,0.25
31114,1958,INSG,0.23
31115,1906,RCII,0.81
31116,1243,NCTY,0.32
31117,910,MOBL,0.21
31118,807,FCB,0.8
31119,1248,PXI,0.91
31120,1901,AFSI^C,0.37
31121,1896,DRYS,0.1
31122,1031,FNCX,0.07
31123,530,IFGL,0.55
31124,1373,GLNG,0.8
31125,1998,UTI,0.74
31126,796,CFBK,0.85
31127,1087,BSAC,0.44
31128,1525,BLD,0.62
31129,1561,KED,0.05
31130,895,FTHI,0.03
31131,334,AIRG,0.51
31132,1721,MACQ,0.17
31133,55,FIV,0.8
31134,1327,INSW,0.86
31135,1003,VSTO,0.08
31136,1104,CWAY,0.84
31137,924,MUC,0.96
31138,778,DSXN,0.02
31139,165,KBWY,0.1
31140,1777,CALM,0.73
31141,1316,KBWY,0.56
31142,708,BAC^I,0.5
31143,93,GNMK,0.75
31144,1887,NOVN,0.71
31145,1001,ADNT,0.96
31146,761,DDD,0.89
31147,1569,TNP^E,0.35
31148,21,FNY,0.59
31149,38,VFC,0.34
31150,576,SILC,0.24
31151,1945,CCP,0.81
31152,848,JPM^E,0.68
31153,1684,DEA,0.53
31154,673,DHT,0.06
31155,858,C^P,0.54
31156,213,GFA,0.25
31157,1418,SNGXW,0.52
31158,494,TBI,0.69
31159,1403,MBOT,0.81
31160,585,AEM,0.38
31161,667,HCSG,0.15
31162,1532,SIX,0.66
31163,56,JNCE,0.56
31164,625,MYCC,0.88
31165,1443,TDW,0.16
31166,815,HCSG,0.24
31167,1143,UTF,0.31
31168,191,FTHI,0.64
31169,1670,ARRY,0.09
31170,287,AUY,0.4
31171,150,VNO^G,0.37
31172,875,VMW,0.61
31173,1533,ESBK,0.01
31174,1737,DRD,0.28
31175,1474,STAR^D,0.83
31176,447,GFA,0.81
31177,9,MYCC,0.45
31178,666,PNNT,0.66
31179,171,NUM,0.39
31180,1443,PSCD,0.41
31181,1132,QUAD,0.7
31182,409,GLNG,0.17
31183,1084,VMW,0.56
31184,1453,MCS,0.61
31185,678,WAT,0.48
31186,410,RMP,0.46
31187,731,FLOW,0.48
31188,447,SHLX,0.09
31189,1864,CHK^D,0.42
31190,1263,RST,0.47
31191,968,TWI,0.52
31192,391,GPT^A,0.73
31193,1821,BXMX,0.3
31194,742,NURO,0.43
31195,1039,EGF,0.76
31196,1860,SHO,0.9
31197,615,CYTX,0.29
31198,1583,LORL,0.09
31199,1793,FORM,0.11
31200,1763,INSW,0.89
31201,1799,STMP,0.46
31202,1305,AFW.CL,0.53
31203,1730,NUO,0.57
31204,1185,SQZZ,0.18
31205,830,PRLB,0.63
31206,976,PHI,0.3
31207,1631,VSTO,0.11
31208,1170,CL,0.24
31209,1788,BFO,0.48
31210,333,CYTX,0.79
31211,1328,BAS,0.99
31212,779,CLW,0.3
31213,1498,TWNKW,0.37
31214,153,XRM,0.28
31215,1300,KBWP,0.85
31216,956,GLOB,0.39
31217,1079,AFW.CL,0.05
31218,557,MDIV,0.91
31219,325,LJPC,0.44
31220,1107,THW,0.76
31221,75,CPAH,0.4
31222,1909,HIIQ,0.41
31223,1437,AJRD,0.97
31224,1026,SCHW^B,0.59
31225,1067,HCSG,0.37
31226,6,TSC,0.55
31227,985,WTFCM,0.53
31228,1068,SBR,0.71
31229,1739,SHI,0.96
31230,1160,TOUR,0.16
31231,471,OASM,0.6
31232,1095,MPVD,0.09
31233,219,MPLX,0.34
31234,873,ELVT,0.99
31235,1241,SNLN,0.12
31236,401,NLY^A,0.56
31237,1292,DDR,0.26
31238,619,EQGP,0.24
31239,700,FIS,0.93
31240,1727,TSNU,0.46
31241,1441,PPH,0.56
31242,1086,MEDP,0.11
31243,1170,HIVE,0.11
31244,1622,BLL,0.2
31245,344,CTU,0.77
31246,1401,PRLB,0.11
31247,1557,ORLY,0.64
31248,1647,UTF,0.86
31249,1073,DQ,0.33
31250,932,PPH,0.03
31251,978,TBI,0.92
31252,472,KSS,0.83
31253,913,CNX,0.46
31254,526,MUC,0.02
31255,86,TOUR,0.41
31256,1572,DEA,0.55
31257,786,MOMO,0.58
31258,538,ICB,0.32
31259,1190,NQ,0.68
31260,351,GWRS,0.31
31261,476,SHO,0.45
31262,482,UTL,0.69
31263,605,FWP,0.16
31264,1413,CPAAW,0.8
31265,676,TWX,0.61
31266,1842,AFSI^C,0.09
31267,1471,MSDI,0.52
31268,1035,BV,0.72
31269,849,GPT^A,0.04
31270,58,FLOW,0.91
31271,660,RADA,0.67
31272,1673,GNMK,0.81
31273,307,GMS,0.87
31274,1166,FEMS,0.52
31275,1650,EROS,0.79
31276,1031,CPAAW,0.19
31277,138,JMF,0.07
31278,186,OEC,0.38
31279,1221,GAB,0.42
31280,699,NUO,0.24
31281,410,HNNA,0.69
31282,1309,CYTX,0.6
31283,1812,PCN,0.16
31284,156,ENIC,0.07
31285,52,CAMP,0.12
31286,1321,GPT^A,0.38
31287,746,RVEN,0.21
31288,1936,NURO,0.51
31289,1018,VTVT,0.72
31290,969,ARNA,0.14
31291,1238,APA,0.43
31292,904,GENE,0.68
31293,153,INSG,0.03
31294,218,UNAM,0.91
31295,1743,ETW,0.53
31296,989,LBTYK,0.01
31297,558,NDLS,0.41
31298,1976,PLYAW,0.9
31299,957,FII,0.12
31300,843,BMRC,0.03
31301,956,ETW,0.64
31302,1046,MNST,0.36
31303,190,DQ,0.71
31304,1100,CYCCP,0.57
31305,1638,IMRN,0.87
31306,1915,VFC,0.62
31307,1868,DK,0.68
31308,1784,AAT,0.01
31309,1069,MPO,0.1
31310,1154,TISI,0.29
31311,993,KMX,0.75
31312,1777,ASML,0.93
31313,243,CLW,0.38
31314,135,I,0.9
31315,1383,EXAS,0.61
31316,1439,AOI,0.62
31317,1194,BKEP,0.86
31318,1092,SRF,0.81
31319,1911,KMX,0.44
31320,698,EROS,0.06
31321,297,topic_id,0.36
31322,223,NEE^J,0.07
31323,119,THG,0.3
31324,1279,QUAD,0.25
31325,1453,CFC^B,1.0
31326,1827,HTF,0.26
31327,1064,APOPW,0.6
31328,1044,KED,0.2
31329,231,PSTB,0.81
31330,308,KBWY,0.13
31331,1273,FTHI,0.26
31332,370,MZOR,0.75
31333,1500,DTK,0.55
31334,1359,FTHI,0.23
31335,845,ZN,0.02
31336,869,ABY,0.5
31337,1557,KEM,0.26
31338,1888,RBA,0.06
31339,1322,CHK^D,0.78
31340,1606,MOMO,0.93
31341,1805,FBSS,0.35
31342,1748,DK,0.16
31343,1771,RADA,0.87
31344,435,SYY,0.4
31345,420,DDD,0.78
31346,139,QUAD,0.72
31347,1841,SPWH,0.86
31348,770,PTSI,0.49
31349,1428,GENE,0.84
31350,310,TNP^E,0.02
31351,1652,MEDP,0.23
31352,1744,WLB,0.72
31353,616,SRCLP,0.6
31354,1223,TOUR,0.9
31355,1185,CPAH,0.33
31356,1402,BRK.B,0.42
31357,1504,FNY,0.4
31358,1286,USB^M,0.74
31359,1000,CAI,0.47
31360,1149,DE,0.03
31361,1531,YRCW,0.5
31362,458,CSQ,0.81
31363,1363,CBM,0.67
31364,202,MUC,0.19
31365,303,OASM,0.19
31366,568,BRK.B,0.77
31367,747,HBP,0.64
31368,529,BXMX,0.42
31369,306,OEC,0.57
31370,711,NRCIA,0.8
31371,184,GWRS,0.04
31372,470,BKEP,0.23
31373,1867,UCTT,0.29
31374,1777,MTL,0.57
31375,427,CIR,0.55
31376,1210,VSTO,0.38
31377,1190,EROS,0.23
31378,1571,ORLY,0.26
31379,993,JMF,0.0
31380,372,DQ,0.66
31381,486,WAC,0.68
31382,870,NLY^A,0.87
31383,1019,GHY,0.67
31384,726,PNNT,0.56
31385,1196,INTC,0.28
31386,1578,CALM,0.77
31387,631,PGTI,0.63
31388,897,ICB,0.42
31389,712,TCFC,0.11
31390,1700,EGF,0.98
31391,594,WMGI,0.97
31392,95,FEX,0.48
31393,321,YRCW,0.71
31394,985,TSNU,0.88
31395,1619,SHO,0.74
31396,553,EXPD,0.6
31397,784,INTC,0.69
31398,1560,EQC,0.11
31399,881,NRCIA,0.78
31400,1978,BCE,0.83
31401,1721,NEE^J,0.04
31402,1947,VNO^G,0.72
31403,407,ERII,0.37
31404,517,CYD,0.04
31405,1346,NHI,0.48
31406,1286,HEBT,0.69
31407,187,GNMK,0.23
31408,348,UBOH,0.07
31409,1590,CNX,0.81
31410,1037,JLL,0.0
31411,87,AEM,0.8
31412,895,DSXN,0.07
31413,1298,XRM,0.76
31414,1909,TSNU,0.45
31415,662,NTC,0.63
31416,850,ORG,0.59
31417,1086,PENN,0.31
31418,114,SPWH,0.07
31419,34,HCSG,0.04
31420,88,IFGL,0.79
31421,1828,SHI,0.28
31422,292,HPP,0.2
31423,334,FIS,0.03
31424,616,RBA,0.72
31425,789,VMI,0.31
31426,1336,UONE,0.87
31427,1354,RADA,0.38
31428,212,NHI,0.24
31429,333,HEP,0.62
31430,1276,KT,0.18
31431,1598,VVI,0.05
31432,420,JLL,0.18
31433,875,CRNT,0.87
31434,691,OEC,0.21
31435,645,FJP,0.86
31436,2000,WSBC,0.68
31437,81,GENE,0.57
31438,237,MPO,0.58
31439,1692,DHT,0.58
31440,1020,VTVT,0.57
31441,1210,EXC,0.25
31442,813,DGII,0.76
31443,1324,AEM,0.12
31444,630,EVOL,0.65
31445,1189,PMD,0.11
31446,802,CLRB,0.87
31447,1653,CUK,0.08
31448,1119,ABY,0.44
31449,779,BNJ,0.32
31450,797,MKTX,0.03
31451,516,EXAS,0.96
31452,1064,RRR,0.28
31453,151,VMW,0.41
31454,1155,INN,0.3
31455,1354,ABY,0.02
31456,67,VALE.P,0.83
31457,478,NVDQ,0.82
31458,1422,PHD,0.7
31459,302,CBL^D,0.92
31460,1738,COE,0.19
31461,1906,CTU,0.02
31462,1425,HEAR,0.44
31463,573,CFBK,0.88
31464,1672,IPCC,0.74
31465,1227,UNP,0.56
31466,1394,DXLG,0.16
31467,857,SIX,0.51
31468,1234,KT,0.62
31469,167,KBWP,0.63
31470,1441,CNX,0.65
31471,12,SHO,0.87
31472,853,ELVT,0.56
31473,862,XRM,0.44
31474,1201,INSW,0.44
31475,694,ERII,0.69
31476,1236,THW,0.71
31477,1248,ARRY,0.71
31478,179,FEX,0.65
31479,796,ECL,0.41
31480,1798,CYCCP,0.37
31481,1472,SMED,0.85
31482,944,WLB,0.53
